order_id,customer_id,order_date,total_amount,status
658,1691,2024-05-04,721.25,Entregue
659,6271,2024-08-05,2695.36,Entregue
660,2182,2024-06-27,61.02,Entregue
661,2341,2024-08-22,1993.68,Entregue
662,139,2024-12-19,15.02,Entregue
663,2689,2024-12-21,296.24,Entregue
664,3491,2024-04-24,82.57,Entregue
665,2481,2024-03-24,30.39,Cancelado
666,7249,2024-11-14,162.71,Entregue
667,1647,2024-11-03,1142.34,Entregue
668,9660,2024-12-04,2756.62,Entregue
669,5153,2024-04-14,1630.34,Entregue
670,1381,2024-10-09,475.58,Cancelado
671,9847,2024-11-18,416.98,Entregue
672,440,2024-01-25,386.15,Entregue
673,4943,2024-08-22,90.4,Processando
674,9944,2024-06-17,813.59,Entregue
675,6419,2024-01-24,1245.22,Entregue
676,3922,2024-07-29,489.39,Entregue
677,9731,2024-04-16,3161.3,Entregue
678,198,2024-07-29,184.09,Processando
679,5186,2024-05-30,361.87,Entregue
680,9313,2024-05-28,1763.76,Cancelado
681,2831,2024-12-18,862.7,Entregue
682,1196,2024-03-16,130.24,Entregue
683,1107,2024-07-19,853.78,Entregue
684,653,2024-12-07,1213.0,Entregue
685,6521,2024-05-31,2167.32,Entregue
686,6807,2024-05-17,1981.24,Entregue
687,8809,2024-12-18,366.89,Processando
688,4547,2024-01-05,3582.49,Entregue
689,3330,2024-10-30,728.03,Cancelado
690,2546,2024-06-26,961.27,Entregue
691,1084,2024-09-21,726.63,Entregue
692,3910,2024-11-24,96.66,Entregue
693,1413,2024-04-08,431.82,Entregue
694,1901,2024-07-14,3750.38,Entregue
695,2878,2024-02-10,398.9,Entregue
696,2249,2024-12-01,307.65,Cancelado
697,2685,2024-12-01,69.6,Entregue
698,8569,2024-04-12,96.04,Entregue
699,4248,2024-05-26,232.05,Entregue
700,4404,2024-06-05,393.65,Entregue
701,481,2024-09-04,546.69,Entregue
702,4457,2024-11-14,709.72,Entregue
703,9448,2024-05-23,203.18,Entregue
704,7458,2024-06-16,2667.3,Entregue
705,909,2024-12-12,384.35,Cancelado
706,6025,2024-11-06,608.79,Entregue
707,1686,2024-01-09,340.2,Entregue
708,1890,2024-10-19,1130.04,Entregue
709,8337,2024-07-24,1461.01,Entregue
710,202,2024-12-28,1822.71,Entregue
711,6275,2024-08-12,2844.12,Entregue
712,580,2024-03-06,46.58,Entregue
713,6871,2024-03-26,3780.66,Processando
714,5242,2024-09-14,89.13,Entregue
715,9365,2024-09-03,294.44,Entregue
716,863,2024-11-17,372.27,Entregue
717,8451,2024-08-08,1182.21,Entregue
718,1130,2024-11-13,277.94,Entregue
719,4626,2024-04-15,2681.96,Entregue
720,5091,2024-09-28,341.36,Entregue
721,131,2024-04-15,715.12,Entregue
722,4980,2024-09-26,431.63,Entregue
723,3975,2024-12-20,41.7,Entregue
724,9695,2024-10-12,42.54,Entregue
725,3202,2024-12-16,39.59,Entregue
726,8955,2024-12-29,658.11,Entregue
727,2467,2024-04-08,63.06,Entregue
728,6719,2024-09-30,1616.55,Processando
729,158,2024-06-12,2434.24,Entregue
730,6165,2024-10-25,1149.47,Entregue
731,1704,2024-03-10,88.6,Entregue
732,3903,2024-11-17,90.22,Entregue
733,982,2024-05-16,67.21,Entregue
734,4585,2024-08-23,584.37,Entregue
735,3793,2024-10-30,4908.76,Processando
736,6103,2024-11-23,1302.51,Entregue
737,9516,2024-08-03,666.63,Entregue
738,6462,2024-10-21,639.35,Entregue
739,2142,2024-07-14,1026.44,Entregue
740,6439,2024-12-30,524.84,Entregue
741,7418,2024-02-11,2983.31,Entregue
742,3322,2024-12-31,110.83,Entregue
743,9580,2024-10-25,671.47,Entregue
744,2694,2024-08-04,1448.01,Entregue
745,5871,2024-12-18,870.21,Entregue
746,7405,2024-12-07,4545.18,Processando
747,4342,2024-04-15,86.26,Entregue
748,1482,2024-10-04,5307.94,Entregue
749,9885,2024-09-10,245.33,Entregue
750,5371,2024-11-27,217.75,Cancelado
751,4067,2024-12-03,9014.74,Processando
752,8413,2024-03-13,241.88,Entregue
753,4897,2024-06-22,541.95,Entregue
754,2849,2024-06-27,6228.93,Entregue
755,9014,2024-10-18,251.06,Entregue
756,7571,2024-02-04,9166.29,Entregue
757,2291,2024-11-26,175.3,Entregue
758,3642,2024-01-27,127.84,Processando
759,6564,2024-05-07,224.13,Entregue
760,1377,2024-11-22,419.65,Entregue
761,1229,2024-01-30,2423.32,Entregue
762,7266,2024-04-29,1115.78,Entregue
763,5433,2024-04-29,281.58,Entregue
764,7553,2024-07-02,2107.37,Entregue
765,6472,2024-12-14,1478.17,Entregue
766,2832,2024-11-14,27.76,Entregue
767,3067,2024-10-07,653.97,Entregue
768,2436,2024-08-15,1486.98,Entregue
769,4836,2024-02-08,197.76,Entregue
770,9023,2024-10-14,97.89,Entregue
771,1438,2024-06-02,357.02,Entregue
772,2249,2024-05-13,90.35,Entregue
773,8615,2024-03-07,505.45,Entregue
774,320,2024-11-18,6981.56,Entregue
775,8922,2024-11-16,1274.15,Entregue
776,9268,2024-08-30,5155.23,Entregue
777,6364,2024-03-11,479.1,Entregue
778,5225,2024-08-01,225.71,Entregue
779,4603,2024-07-01,224.07,Entregue
780,8675,2024-12-16,2282.81,Entregue
781,9569,2024-11-25,3576.13,Entregue
782,3952,2024-11-08,237.05,Processando
783,917,2024-11-18,594.18,Entregue
784,6364,2024-04-19,1042.14,Entregue
785,2847,2024-10-28,448.45,Entregue
786,9708,2024-12-08,2397.71,Entregue
787,9693,2024-06-12,2798.45,Entregue
788,5762,2024-05-23,478.14,Entregue
789,9235,2024-03-19,13.72,Entregue
790,3085,2024-08-19,203.0,Entregue
791,8065,2024-06-26,332.08,Entregue
792,2877,2024-04-10,130.11,Entregue
793,1479,2024-05-02,2956.32,Entregue
794,9858,2024-11-08,363.68,Entregue
795,12,2024-07-16,1004.24,Entregue
796,3301,2024-06-30,878.95,Processando
797,2908,2024-04-11,28.6,Entregue
798,5302,2024-12-26,909.32,Entregue
799,2321,2024-08-19,2337.26,Entregue
800,8623,2024-12-04,1013.19,Entregue
801,6121,2024-07-03,3468.8,Entregue
802,6482,2024-01-22,490.18,Entregue
803,5515,2024-03-04,425.31,Entregue
804,2236,2024-06-11,703.3,Entregue
805,7158,2024-01-24,836.86,Entregue
806,7983,2024-08-21,25.48,Entregue
807,2855,2024-09-11,592.95,Entregue
808,5847,2024-11-18,1620.01,Entregue
809,9650,2024-10-22,1546.97,Entregue
810,4826,2024-02-10,1012.14,Entregue
811,30,2024-04-24,522.62,Entregue
812,9386,2024-05-31,1096.98,Entregue
813,9298,2024-03-31,90.23,Entregue
814,9870,2024-12-06,528.46,Entregue
815,3620,2024-08-30,3602.0,Entregue
816,1706,2024-09-19,378.36,Processando
817,1275,2024-03-11,1335.32,Entregue
818,1454,2024-08-06,935.12,Entregue
819,5501,2024-03-22,3534.06,Cancelado
820,4089,2024-12-07,731.79,Entregue
821,4206,2024-11-12,761.02,Entregue
822,789,2024-06-01,356.5,Cancelado
823,6876,2024-11-24,298.58,Processando
824,6784,2024-05-06,324.69,Entregue
825,5755,2024-06-13,983.32,Entregue
826,7856,2024-04-04,1096.51,Entregue
827,3696,2024-02-25,1706.39,Entregue
828,548,2024-10-28,239.48,Entregue
829,5222,2024-04-01,548.98,Entregue
830,1216,2024-12-04,862.64,Entregue
831,2637,2024-08-13,2347.17,Entregue
832,1526,2024-03-29,766.17,Entregue
833,7910,2024-10-29,3877.22,Entregue
834,2704,2024-10-21,1114.36,Entregue
835,2574,2024-12-14,570.46,Entregue
836,3368,2024-11-11,921.58,Entregue
837,9079,2024-01-23,1160.64,Entregue
838,4347,2024-07-18,1414.33,Cancelado
839,3892,2024-12-10,74.34,Entregue
840,6438,2024-12-02,825.54,Processando
841,8044,2024-02-27,293.82,Entregue
842,5912,2024-01-02,1395.64,Entregue
843,4826,2024-11-03,1507.55,Cancelado
844,9834,2024-06-21,109.27,Entregue
845,1590,2024-12-07,923.68,Entregue
846,4782,2024-11-21,2656.07,Entregue
847,6513,2024-09-10,496.35,Entregue
848,4342,2024-06-16,1473.31,Entregue
849,3030,2024-06-13,155.62,Entregue
850,6250,2024-02-29,91.68,Entregue
851,7304,2024-11-06,1997.96,Processando
852,4316,2024-04-15,982.75,Entregue
853,1010,2024-01-19,80.86,Cancelado
854,1585,2024-11-25,1360.32,Entregue
855,6783,2024-03-18,1334.99,Entregue
856,1000,2024-08-18,190.2,Entregue
857,8562,2024-06-13,343.12,Entregue
858,7780,2024-05-22,239.38,Entregue
859,7804,2024-02-08,827.66,Processando
860,6469,2024-04-03,2332.84,Entregue
861,569,2024-09-23,2557.14,Entregue
862,8468,2024-05-29,1067.62,Entregue
863,2416,2024-08-20,431.24,Entregue
864,7358,2024-02-25,1789.76,Entregue
865,3472,2024-04-06,509.14,Entregue
866,2068,2024-06-07,695.06,Entregue
867,7134,2024-11-22,1516.73,Entregue
868,2423,2024-08-21,5064.36,Entregue
869,4226,2024-02-20,986.3,Entregue
870,1098,2024-12-30,521.09,Entregue
871,9045,2024-04-13,971.61,Entregue
872,4526,2024-06-28,1026.44,Entregue
873,203,2024-05-28,136.55,Entregue
874,9627,2024-11-23,1991.65,Entregue
875,6875,2024-09-26,668.67,Entregue
876,9284,2024-02-05,171.26,Entregue
877,1642,2024-08-19,743.05,Entregue
878,1655,2024-10-19,164.68,Entregue
879,8776,2024-12-10,939.92,Entregue
880,6733,2024-11-29,759.14,Processando
881,7956,2024-11-21,3300.87,Entregue
882,2822,2024-11-02,73.44,Entregue
883,2357,2024-03-13,1914.78,Entregue
884,636,2024-12-13,86.52,Entregue
885,5432,2024-05-29,25.7,Entregue
886,808,2024-07-08,1580.01,Entregue
887,4401,2024-03-30,1135.59,Entregue
888,4966,2024-11-11,1928.31,Entregue
889,8055,2024-10-09,1297.05,Entregue
890,3735,2024-08-28,40.0,Entregue
891,7260,2024-07-10,2318.38,Entregue
892,6829,2024-11-24,238.01,Entregue
893,3080,2024-01-03,597.01,Entregue
894,6672,2024-10-30,611.09,Entregue
895,8463,2024-03-25,924.61,Entregue
896,921,2024-12-27,261.24,Processando
897,2605,2024-03-26,3094.32,Cancelado
898,2223,2024-02-13,1347.25,Entregue
899,475,2024-02-19,4722.39,Processando
900,945,2024-02-07,475.6,Entregue
901,7479,2024-03-02,499.5,Entregue
902,3263,2024-12-23,447.38,Entregue
903,7606,2024-07-12,2266.63,Processando
904,501,2024-03-04,95.4,Entregue
905,9733,2024-11-16,7242.9,Entregue
906,7776,2024-03-31,855.82,Entregue
907,4238,2024-06-06,495.79,Entregue
908,1481,2024-02-23,597.39,Processando
909,814,2024-11-13,1370.51,Processando
910,3512,2024-04-19,664.82,Processando
911,3689,2024-07-08,647.03,Entregue
912,6710,2024-06-21,337.26,Cancelado
913,146,2024-09-28,2244.25,Entregue
914,2168,2024-06-30,1343.52,Entregue
915,139,2024-03-20,6178.17,Entregue
916,4512,2024-04-10,92.92,Entregue
917,6169,2024-09-29,36.44,Processando
918,7521,2024-03-12,1671.05,Entregue
919,8531,2024-04-10,46.38,Entregue
920,6507,2024-11-20,47.84,Entregue
921,121,2024-08-04,6126.66,Entregue
922,6132,2024-05-27,533.52,Entregue
923,9979,2024-08-20,956.79,Entregue
924,7893,2024-01-04,539.24,Entregue
925,5328,2024-07-09,1077.96,Entregue
926,4896,2024-11-21,727.34,Entregue
927,3938,2024-05-17,156.45,Entregue
928,9831,2024-09-26,1595.59,Entregue
929,2293,2024-09-22,60.96,Entregue
930,8149,2024-12-01,86.17,Entregue
931,6858,2024-11-09,3247.94,Entregue
932,579,2024-04-13,371.64,Cancelado
933,3112,2024-11-19,1763.53,Entregue
934,8760,2024-01-08,400.25,Entregue
935,5874,2024-06-16,22.2,Entregue
936,2786,2024-12-10,2622.89,Entregue
937,9147,2024-11-29,515.79,Entregue
938,7714,2024-04-04,630.76,Processando
939,9160,2024-12-24,921.28,Processando
940,3000,2024-07-30,262.64,Entregue
941,5500,2024-10-29,6249.76,Entregue
942,3660,2024-10-12,4416.38,Entregue
943,6890,2024-04-10,1364.69,Entregue
944,4270,2024-09-12,554.97,Entregue
945,1930,2024-03-15,2115.62,Entregue
946,9508,2024-06-19,2698.87,Entregue
947,3188,2024-08-16,2392.33,Entregue
948,8681,2024-02-13,2445.31,Processando
949,2471,2024-05-02,1249.96,Entregue
950,6705,2024-12-11,431.49,Entregue
951,7497,2024-03-30,1976.89,Entregue
952,2955,2024-01-23,378.16,Entregue
953,5450,2024-11-16,219.57,Entregue
954,5135,2024-05-06,3740.0,Entregue
955,3431,2024-08-09,553.2,Entregue
956,2763,2024-07-25,141.16,Entregue
957,2596,2024-10-25,89.03,Entregue
958,1443,2024-12-26,734.65,Entregue
959,7036,2024-04-14,199.94,Processando
960,7822,2024-05-14,1638.54,Entregue
961,619,2024-05-01,269.4,Entregue
962,6113,2024-09-07,206.89,Entregue
963,8701,2024-03-25,124.04,Entregue
964,68,2024-07-01,1467.83,Entregue
965,4077,2024-09-24,1424.24,Entregue
966,2113,2024-12-10,2644.1,Entregue
967,8247,2024-03-13,5428.4,Entregue
968,4886,2024-08-02,781.26,Entregue
969,9771,2024-08-17,318.28,Entregue
970,2193,2024-05-14,3173.0,Entregue
971,3088,2024-03-25,1075.21,Processando
972,6610,2024-06-30,229.09,Entregue
973,3676,2024-03-08,505.7,Entregue
974,360,2024-08-07,167.45,Entregue
975,2769,2024-03-17,1040.74,Entregue
976,613,2024-06-12,263.46,Entregue
977,4191,2024-05-29,230.31,Entregue
978,797,2024-12-18,75.9,Entregue
979,1772,2024-09-02,33.32,Entregue
980,324,2024-10-27,1179.43,Entregue
981,1898,2024-08-23,39.24,Entregue
982,6231,2024-12-15,1617.53,Entregue
983,7773,2024-12-09,303.22,Entregue
984,3367,2024-09-05,537.48,Entregue
985,153,2024-11-22,476.91,Entregue
986,1655,2024-01-14,410.83,Processando
987,9923,2024-06-09,1353.81,Entregue
988,1719,2024-06-14,4993.79,Entregue
989,1929,2024-04-20,291.01,Entregue
990,1742,2024-12-26,73.95,Entregue
991,9978,2024-11-07,45.72,Cancelado
992,4309,2024-11-25,469.38,Entregue
993,3305,2024-06-17,5859.92,Entregue
994,4840,2024-08-14,879.28,Entregue
995,8981,2024-04-02,1384.83,Entregue
996,7876,2024-01-23,1859.8,Entregue
997,1810,2024-09-03,2492.88,Entregue
998,8096,2024-11-19,404.95,Entregue
999,8384,2024-12-03,388.83,Entregue
1000,4193,2024-03-29,2965.32,Entregue
1001,4328,2024-08-10,281.4,Entregue
1002,2863,2024-11-04,279.71,Entregue
1003,5902,2024-09-10,476.78,Entregue
1004,6980,2024-09-11,348.7,Entregue
1005,1557,2024-12-04,77.98,Entregue
1006,752,2024-10-25,171.64,Cancelado
1007,2794,2024-07-05,5253.82,Entregue
1008,4396,2024-12-15,327.04,Entregue
1009,1523,2024-01-24,299.56,Entregue
1010,2997,2024-10-11,18.72,Entregue
1011,6558,2024-02-13,467.1,Entregue
1012,4454,2024-10-15,2673.22,Entregue
1013,7836,2024-11-23,48.13,Entregue
1014,2733,2024-10-14,229.64,Processando
1015,961,2024-11-05,1596.4,Entregue
1016,1700,2024-01-06,198.46,Processando
1017,7909,2024-10-19,184.58,Entregue
1018,7179,2024-11-19,471.33,Entregue
1019,5876,2024-05-13,2357.62,Entregue
1020,2141,2024-06-27,6016.88,Entregue
1021,1851,2024-06-16,1090.16,Cancelado
1022,754,2024-03-15,198.44,Entregue
1023,5149,2024-01-21,21.7,Entregue
1024,8599,2024-04-23,107.06,Entregue
1025,9448,2024-10-24,372.76,Entregue
1026,5543,2024-09-08,4147.28,Entregue
1027,1561,2024-04-23,2218.79,Processando
1028,7896,2024-09-08,1196.8,Entregue
1029,6306,2024-07-22,346.79,Entregue
1030,9148,2024-01-27,800.36,Entregue
1031,2572,2024-12-01,749.1,Entregue
1032,7689,2024-08-28,43.35,Entregue
1033,2710,2024-10-16,454.64,Entregue
1034,5422,2024-02-08,678.47,Entregue
1035,3649,2024-04-17,103.66,Entregue
1036,6204,2024-08-21,97.35,Entregue
1037,3851,2024-07-27,2346.7,Processando
1038,7342,2024-07-19,2385.54,Entregue
1039,7325,2024-01-16,626.35,Entregue
1040,292,2024-10-24,2557.01,Entregue
1041,6756,2024-06-13,189.63,Entregue
1042,8997,2024-03-18,1281.9,Entregue
1043,9900,2024-05-03,3140.56,Entregue
1044,8329,2024-06-10,405.28,Entregue
1045,7475,2024-08-07,33.7,Processando
1046,5954,2024-06-11,813.09,Entregue
1047,3653,2024-07-27,1054.85,Entregue
1048,9830,2024-11-18,9102.99,Entregue
1049,1597,2024-10-04,222.62,Entregue
1050,3634,2024-10-22,825.1,Entregue
1051,5819,2024-11-11,1170.0,Processando
1052,4784,2024-02-26,2708.49,Entregue
1053,1742,2024-12-12,1111.58,Entregue
1054,2690,2024-10-29,634.05,Processando
1055,6705,2024-09-05,417.4,Entregue
1056,3073,2024-05-07,205.5,Entregue
1057,6438,2024-06-28,438.39,Processando
1058,5537,2024-04-23,277.27,Entregue
1059,6791,2024-11-25,2720.43,Entregue
1060,9648,2024-04-27,2093.7,Entregue
1061,7382,2024-02-29,631.55,Processando
1062,8261,2024-01-19,679.99,Entregue
1063,72,2024-07-16,1412.8,Entregue
1064,9065,2024-06-02,1511.58,Entregue
1065,9587,2024-05-27,2899.22,Entregue
1066,2904,2024-02-17,2355.73,Entregue
1067,2104,2024-07-24,3366.45,Entregue
1068,9932,2024-10-20,63.22,Entregue
1069,8260,2024-07-11,686.9,Entregue
1070,9978,2024-01-14,183.25,Entregue
1071,4068,2024-06-23,1749.01,Entregue
1072,4820,2024-07-11,1287.21,Entregue
1073,2186,2024-10-26,6215.28,Entregue
1074,8394,2024-12-29,380.15,Entregue
1075,8976,2024-11-27,69.89,Cancelado
1076,9070,2024-09-11,565.87,Entregue
1077,3436,2024-12-07,482.19,Entregue
1078,5658,2024-08-10,2980.87,Entregue
1079,2914,2024-02-05,2778.95,Processando
1080,5282,2024-01-21,1269.99,Entregue
1081,7871,2024-05-18,183.25,Processando
1082,6840,2024-11-19,4169.8,Entregue
1083,4685,2024-06-18,278.19,Entregue
1084,6921,2024-10-28,599.42,Entregue
1085,8565,2024-07-01,1351.56,Entregue
1086,2382,2024-02-13,441.71,Entregue
1087,928,2024-05-22,89.3,Entregue
1088,2637,2024-05-09,1590.98,Processando
1089,4106,2024-06-22,912.14,Entregue
1090,4836,2024-06-02,628.74,Processando
1091,8867,2024-02-25,91.66,Entregue
1092,7416,2024-10-12,2930.99,Entregue
1093,9206,2024-05-28,3707.41,Entregue
1094,9196,2024-02-21,780.36,Entregue
1095,4713,2024-02-17,1626.19,Entregue
1096,6252,2024-06-30,331.95,Entregue
1097,5123,2024-12-31,57.53,Cancelado
1098,882,2024-11-18,2838.61,Entregue
1099,7260,2024-09-28,53.05,Entregue
1100,6026,2024-08-08,1391.09,Entregue
1101,9886,2024-11-24,250.86,Entregue
1102,3171,2024-07-24,1268.02,Cancelado
1103,1221,2024-09-06,522.62,Entregue
1104,8419,2024-04-06,196.97,Entregue
1105,666,2024-03-13,308.64,Entregue
1106,4330,2024-09-18,256.38,Entregue
1107,9569,2024-11-06,84.2,Entregue
1108,93,2024-06-09,1715.27,Entregue
1109,2537,2024-11-30,1953.96,Entregue
1110,9780,2024-08-11,4706.58,Entregue
1111,4935,2024-07-30,347.39,Entregue
1112,5867,2024-08-18,126.48,Entregue
1113,5208,2024-04-26,407.86,Entregue
1114,8530,2024-02-06,909.34,Entregue
1115,2612,2024-03-17,400.3,Entregue
1116,6610,2024-11-18,1360.39,Entregue
1117,3496,2024-09-08,2090.0,Entregue
1118,8692,2024-12-07,489.44,Entregue
1119,145,2024-07-27,113.12,Entregue
1120,7302,2024-01-12,110.32,Entregue
1121,3995,2024-04-21,1178.65,Entregue
1122,5259,2024-12-02,1053.65,Entregue
1123,1858,2024-01-30,1216.44,Processando
1124,405,2024-06-10,273.43,Entregue
1125,6144,2024-10-27,1014.68,Entregue
1126,7301,2024-06-17,2108.22,Cancelado
1127,4857,2024-04-02,850.03,Entregue
1128,1573,2024-10-03,229.96,Entregue
1129,8815,2024-12-31,1946.42,Processando
1130,3454,2024-03-03,3252.54,Entregue
1131,6951,2024-05-28,4279.5,Cancelado
1132,3369,2024-09-04,255.86,Processando
1133,7131,2024-10-27,98.26,Entregue
1134,1182,2024-12-27,2763.24,Entregue
1135,7524,2024-07-01,919.68,Entregue
1136,1434,2024-11-02,77.57,Entregue
1137,2917,2024-07-02,353.85,Processando
1138,1155,2024-07-18,73.92,Entregue
1139,3730,2024-12-27,170.61,Entregue
1140,6358,2024-09-14,2759.94,Entregue
1141,5184,2024-12-14,617.87,Processando
1142,1939,2024-04-22,93.5,Processando
1143,1037,2024-05-01,1255.26,Entregue
1144,9595,2024-04-24,2413.33,Entregue
1145,1190,2024-11-28,5950.45,Entregue
1146,1739,2024-05-17,328.02,Entregue
1147,4938,2024-07-22,749.27,Entregue
1148,7171,2024-12-10,1154.54,Cancelado
1149,505,2024-12-13,2888.02,Entregue
1150,8741,2024-03-06,419.95,Entregue
1151,8942,2024-10-13,79.27,Entregue
1152,2361,2024-11-21,1090.12,Entregue
1153,6114,2024-04-29,1312.89,Entregue
1154,9069,2024-04-01,158.09,Entregue
1155,2020,2024-08-05,916.66,Entregue
1156,9384,2024-06-01,227.84,Entregue
1157,8971,2024-04-18,6284.88,Entregue
1158,5634,2024-03-24,2139.85,Entregue
1159,8398,2024-04-21,998.64,Entregue
1160,3618,2024-09-06,5723.5,Cancelado
1161,3184,2024-05-09,19.47,Entregue
1162,9295,2024-07-06,639.53,Entregue
1163,8993,2024-08-25,351.23,Entregue
1164,4763,2024-10-03,312.18,Entregue
1165,4108,2024-03-03,261.45,Entregue
1166,9513,2024-12-07,649.5,Entregue
1167,5852,2024-09-11,564.99,Entregue
1168,3843,2024-02-21,81.85,Entregue
1169,1144,2024-04-10,921.91,Entregue
1170,5380,2024-12-15,2847.57,Entregue
1171,9572,2024-08-23,703.59,Entregue
1172,5183,2024-09-26,1498.06,Entregue
1173,80,2024-12-06,229.4,Entregue
1174,3630,2024-06-08,974.73,Entregue
1175,7146,2024-07-21,232.4,Cancelado
1176,2201,2024-02-12,82.43,Entregue
1177,7864,2024-08-11,6788.85,Entregue
1178,5005,2024-02-12,604.65,Processando
1179,1784,2024-06-18,151.78,Entregue
1180,9939,2024-07-21,63.38,Processando
1181,4598,2024-12-27,3046.8,Entregue
1182,8825,2024-10-05,1413.69,Processando
1183,1253,2024-01-24,520.26,Entregue
1184,306,2024-09-29,905.04,Entregue
1185,9534,2024-09-01,3021.22,Entregue
1186,601,2024-04-07,414.86,Entregue
1187,8843,2024-10-18,415.26,Entregue
1188,2436,2024-11-21,1919.89,Cancelado
1189,9661,2024-02-08,96.5,Processando
1190,4768,2024-10-28,86.91,Entregue
1191,8363,2024-10-17,1677.2,Entregue
1192,174,2024-08-17,96.99,Entregue
1193,2718,2024-03-08,1248.09,Entregue
1194,7311,2024-04-05,2206.72,Entregue
1195,9271,2024-06-19,5761.95,Entregue
1196,7922,2024-11-05,3141.62,Entregue
1197,7990,2024-09-25,4677.06,Processando
1198,6053,2024-01-09,845.71,Entregue
1199,3388,2024-02-22,2040.05,Entregue
1200,5919,2024-08-30,1959.68,Entregue
1201,761,2024-01-15,159.2,Entregue
1202,5310,2024-08-21,2596.16,Entregue
1203,8543,2024-05-23,713.49,Entregue
1204,4481,2024-12-27,4952.76,Processando
1205,9481,2024-05-09,230.39,Entregue
1206,6172,2024-01-06,37.77,Entregue
1207,5986,2024-01-13,460.4,Entregue
1208,1276,2024-05-21,88.76,Entregue
1209,6166,2024-12-09,1389.98,Entregue
1210,3652,2024-11-30,3605.97,Entregue
1211,5654,2024-12-27,1084.5,Entregue
1212,9900,2024-07-16,846.86,Entregue
1213,2277,2024-11-29,149.11,Entregue
1214,3769,2024-11-06,133.78,Entregue
1215,4601,2024-04-17,89.82,Entregue
1216,3063,2024-10-05,4673.88,Entregue
1217,1939,2024-10-20,1302.07,Entregue
1218,6794,2024-10-08,154.99,Entregue
1219,1857,2024-04-11,3633.13,Entregue
1220,7849,2024-11-16,4099.0,Entregue
1221,2642,2024-08-19,157.72,Entregue
1222,6733,2024-05-27,768.18,Entregue
1223,9397,2024-05-05,3189.24,Entregue
1224,8400,2024-07-05,511.4,Entregue
1225,917,2024-04-05,208.4,Entregue
1226,2950,2024-05-30,4047.62,Entregue
1227,9820,2024-10-13,274.59,Entregue
1228,306,2024-08-19,417.61,Entregue
1229,4645,2024-12-24,351.37,Entregue
1230,7360,2024-06-07,1279.84,Cancelado
1231,2795,2024-01-16,96.62,Entregue
1232,6731,2024-11-27,163.97,Entregue
1233,9547,2024-02-05,4467.12,Entregue
